source_file,error_category,line_number,column_number,error_type,error_message,full_output
missing_semicolon_19.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_19.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Temp: "" << temperature << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_19.cpp:5:11: warning: unused variable 'temperature' [-Wunused-variable]
     float temperature = 36.6
           ^~~~~~~~~~~"
missing_semicolon_19.cpp,Missing Semicolon,5,11,warning,unused variable 'temperature' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_19.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_19.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Temp: "" << temperature << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_19.cpp:5:11: warning: unused variable 'temperature' [-Wunused-variable]
     float temperature = 36.6
           ^~~~~~~~~~~"
missing_semicolon_2.cpp,Missing Semicolon,8,5,error,"expected ',' or ';' before 'int'","WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:8:5: error: expected ',' or ';' before 'int'
     int c = a + b;
     ^~~
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:9:13: error: 'c' was not declared in this scope
     cout << c << endl;
             ^
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:6:9: warning: unused variable 'a' [-Wunused-variable]
     int a = 5;
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:7:9: warning: unused variable 'b' [-Wunused-variable]
     int b = 10  // Missing semicolon
         ^"
missing_semicolon_2.cpp,Missing Semicolon,9,13,error,'c' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:8:5: error: expected ',' or ';' before 'int'
     int c = a + b;
     ^~~
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:9:13: error: 'c' was not declared in this scope
     cout << c << endl;
             ^
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:6:9: warning: unused variable 'a' [-Wunused-variable]
     int a = 5;
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:7:9: warning: unused variable 'b' [-Wunused-variable]
     int b = 10  // Missing semicolon
         ^"
missing_semicolon_2.cpp,Missing Semicolon,6,9,warning,unused variable 'a' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:8:5: error: expected ',' or ';' before 'int'
     int c = a + b;
     ^~~
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:9:13: error: 'c' was not declared in this scope
     cout << c << endl;
             ^
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:6:9: warning: unused variable 'a' [-Wunused-variable]
     int a = 5;
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:7:9: warning: unused variable 'b' [-Wunused-variable]
     int b = 10  // Missing semicolon
         ^"
missing_semicolon_2.cpp,Missing Semicolon,7,9,warning,unused variable 'b' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:8:5: error: expected ',' or ';' before 'int'
     int c = a + b;
     ^~~
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:9:13: error: 'c' was not declared in this scope
     cout << c << endl;
             ^
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:6:9: warning: unused variable 'a' [-Wunused-variable]
     int a = 5;
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_2.cpp:7:9: warning: unused variable 'b' [-Wunused-variable]
     int b = 10  // Missing semicolon
         ^"
missing_semicolon_20.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_20.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_20.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << city << endl;
     ^~~~"
missing_semicolon_21.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_21.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_21.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << isActive << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_21.cpp:5:10: warning: unused variable 'isActive' [-Wunused-variable]
     bool isActive = false
          ^~~~~~~~"
missing_semicolon_21.cpp,Missing Semicolon,5,10,warning,unused variable 'isActive' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_21.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_21.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << isActive << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_21.cpp:5:10: warning: unused variable 'isActive' [-Wunused-variable]
     bool isActive = false
          ^~~~~~~~"
missing_semicolon_22.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_22.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_22.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << symbol << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_22.cpp:5:10: warning: unused variable 'symbol' [-Wunused-variable]
     char symbol = '#'
          ^~~~~~"
missing_semicolon_22.cpp,Missing Semicolon,5,10,warning,unused variable 'symbol' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_22.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_22.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << symbol << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_22.cpp:5:10: warning: unused variable 'symbol' [-Wunused-variable]
     char symbol = '#'
          ^~~~~~"
missing_semicolon_23.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_23.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_23.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << distance << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_23.cpp:5:10: warning: unused variable 'distance' [-Wunused-variable]
     long distance = 1000000L
          ^~~~~~~~"
missing_semicolon_23.cpp,Missing Semicolon,5,10,warning,unused variable 'distance' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_23.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_23.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << distance << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_23.cpp:5:10: warning: unused variable 'distance' [-Wunused-variable]
     long distance = 1000000L
          ^~~~~~~~"
missing_semicolon_24.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'int'","WEEK5\error_collection\sample_programs\missing_semicolon_24.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_24.cpp:6:5: error: expected ',' or ';' before 'int'
     int bonus = 5;
     ^~~
WEEK5\error_collection\sample_programs\missing_semicolon_24.cpp:7:21: error: 'bonus' was not declared in this scope
     cout << score + bonus << endl;
                     ^~~~~"
missing_semicolon_24.cpp,Missing Semicolon,7,21,error,'bonus' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_semicolon_24.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_24.cpp:6:5: error: expected ',' or ';' before 'int'
     int bonus = 5;
     ^~~
WEEK5\error_collection\sample_programs\missing_semicolon_24.cpp:7:21: error: 'bonus' was not declared in this scope
     cout << score + bonus << endl;
                     ^~~~~"
missing_semicolon_25.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_25.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_25.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""GPA: "" << gpa << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_25.cpp:5:12: warning: unused variable 'gpa' [-Wunused-variable]
     double gpa = 3.85
            ^~~"
missing_semicolon_25.cpp,Missing Semicolon,5,12,warning,unused variable 'gpa' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_25.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_25.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""GPA: "" << gpa << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_25.cpp:5:12: warning: unused variable 'gpa' [-Wunused-variable]
     double gpa = 3.85
            ^~~"
missing_semicolon_26.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_26.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_26.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Year: "" << year << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_26.cpp:5:9: warning: unused variable 'year' [-Wunused-variable]
     int year = 2024
         ^~~~"
missing_semicolon_26.cpp,Missing Semicolon,5,9,warning,unused variable 'year' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_26.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_26.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Year: "" << year << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_26.cpp:5:9: warning: unused variable 'year' [-Wunused-variable]
     int year = 2024
         ^~~~"
missing_semicolon_27.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_27.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_27.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Rate: "" << rate << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_27.cpp:5:11: warning: unused variable 'rate' [-Wunused-variable]
     float rate = 0.05
           ^~~~"
missing_semicolon_27.cpp,Missing Semicolon,5,11,warning,unused variable 'rate' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_27.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_27.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Rate: "" << rate << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_27.cpp:5:11: warning: unused variable 'rate' [-Wunused-variable]
     float rate = 0.05
           ^~~~"
missing_semicolon_28.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << a * b << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:5:9: warning: unused variable 'a' [-Wunused-variable]
     int a = 3, b = 4
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:5:16: warning: unused variable 'b' [-Wunused-variable]
     int a = 3, b = 4
                ^"
missing_semicolon_28.cpp,Missing Semicolon,5,9,warning,unused variable 'a' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << a * b << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:5:9: warning: unused variable 'a' [-Wunused-variable]
     int a = 3, b = 4
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:5:16: warning: unused variable 'b' [-Wunused-variable]
     int a = 3, b = 4
                ^"
missing_semicolon_28.cpp,Missing Semicolon,5,16,warning,unused variable 'b' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << a * b << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:5:9: warning: unused variable 'a' [-Wunused-variable]
     int a = 3, b = 4
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_28.cpp:5:16: warning: unused variable 'b' [-Wunused-variable]
     int a = 3, b = 4
                ^"
missing_semicolon_29.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_29.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_29.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << msg << endl;
     ^~~~"
missing_semicolon_3.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'float'","WEEK5\error_collection\sample_programs\missing_semicolon_3.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_3.cpp:7:5: error: expected ',' or ';' before 'float'
     float tax = price * 0.1;
     ^~~~~
WEEK5\error_collection\sample_programs\missing_semicolon_3.cpp:8:34: error: 'tax' was not declared in this scope
     cout << ""Total: "" << price + tax << endl;
                                  ^~~"
missing_semicolon_3.cpp,Missing Semicolon,8,34,error,'tax' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_semicolon_3.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_3.cpp:7:5: error: expected ',' or ';' before 'float'
     float tax = price * 0.1;
     ^~~~~
WEEK5\error_collection\sample_programs\missing_semicolon_3.cpp:8:34: error: 'tax' was not declared in this scope
     cout << ""Total: "" << price + tax << endl;
                                  ^~~"
missing_semicolon_30.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_30.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_30.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << size << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_30.cpp:5:19: warning: unused variable 'size' [-Wunused-variable]
     unsigned long size = 512
                   ^~~~"
missing_semicolon_30.cpp,Missing Semicolon,5,19,warning,unused variable 'size' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_30.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_30.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << size << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_30.cpp:5:19: warning: unused variable 'size' [-Wunused-variable]
     unsigned long size = 512
                   ^~~~"
missing_semicolon_4.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_4.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_4.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << ""Hello, "" << name << endl;
     ^~~~"
missing_semicolon_5.cpp,Missing Semicolon,8,5,error,expected ';' before '}' token,"WEEK5\error_collection\sample_programs\missing_semicolon_5.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_5.cpp:8:5: error: expected ';' before '}' token
     }
     ^"
missing_semicolon_6.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_6.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_6.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << arr[0] << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_6.cpp:6:9: warning: unused variable 'arr' [-Wunused-variable]
     int arr[5] = {1, 2, 3, 4, 5}  // Missing semicolon
         ^~~"
missing_semicolon_6.cpp,Missing Semicolon,6,9,warning,unused variable 'arr' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_6.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_6.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << arr[0] << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_6.cpp:6:9: warning: unused variable 'arr' [-Wunused-variable]
     int arr[5] = {1, 2, 3, 4, 5}  // Missing semicolon
         ^~~"
missing_semicolon_7.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'if'","WEEK5\error_collection\sample_programs\missing_semicolon_7.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_7.cpp:7:5: error: expected ',' or ';' before 'if'
     if(flag) {
     ^~
WEEK5\error_collection\sample_programs\missing_semicolon_7.cpp:6:10: warning: unused variable 'flag' [-Wunused-variable]
     bool flag = true  // Missing semicolon
          ^~~~"
missing_semicolon_7.cpp,Missing Semicolon,6,10,warning,unused variable 'flag' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_7.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_7.cpp:7:5: error: expected ',' or ';' before 'if'
     if(flag) {
     ^~
WEEK5\error_collection\sample_programs\missing_semicolon_7.cpp:6:10: warning: unused variable 'flag' [-Wunused-variable]
     bool flag = true  // Missing semicolon
          ^~~~"
missing_semicolon_8.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_8.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << ""Grade: "" << grade << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_8.cpp:6:10: warning: unused variable 'grade' [-Wunused-variable]
     char grade = 'A'  // Missing semicolon
          ^~~~~"
missing_semicolon_8.cpp,Missing Semicolon,6,10,warning,unused variable 'grade' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_8.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_8.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << ""Grade: "" << grade << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_8.cpp:6:10: warning: unused variable 'grade' [-Wunused-variable]
     char grade = 'A'  // Missing semicolon
          ^~~~~"
missing_semicolon_9.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'double'","WEEK5\error_collection\sample_programs\missing_semicolon_9.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_9.cpp:7:5: error: expected ',' or ';' before 'double'
     double radius = 5.0;
     ^~~~~~
WEEK5\error_collection\sample_programs\missing_semicolon_9.cpp:8:30: error: 'radius' was not declared in this scope
     cout << ""Area: "" << pi * radius * radius << endl;
                              ^~~~~~"
missing_semicolon_9.cpp,Missing Semicolon,8,30,error,'radius' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_semicolon_9.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_9.cpp:7:5: error: expected ',' or ';' before 'double'
     double radius = 5.0;
     ^~~~~~
WEEK5\error_collection\sample_programs\missing_semicolon_9.cpp:8:30: error: 'radius' was not declared in this scope
     cout << ""Area: "" << pi * radius * radius << endl;
                              ^~~~~~"
type_mismatch_1.cpp,Type Mismatch,7,9,error,invalid conversion from 'const char*' to 'int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_1.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_1.cpp:7:9: error: invalid conversion from 'const char*' to 'int' [-fpermissive]
     x = ""Hello"";  // Assigning string to int
         ^~~~~~~"
type_mismatch_10.cpp,Type Mismatch,7,15,error,invalid conversion from 'const char*' to 'int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_10.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_10.cpp:7:15: error: invalid conversion from 'const char*' to 'int' [-fpermissive]
     int num = str;  // Assigning pointer to int
               ^~~"
type_mismatch_11.cpp,Type Mismatch,8,13,error,invalid conversion from 'void*' to 'int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_11.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_11.cpp:8:13: error: invalid conversion from 'void*' to 'int' [-fpermissive]
     int y = ptr;  // Assigning void pointer to int
             ^~~
WEEK5\error_collection\sample_programs\type_mismatch_11.cpp:7:9: warning: unused variable 'x' [-Wunused-variable]
     int x = 10;
         ^"
type_mismatch_11.cpp,Type Mismatch,7,9,warning,unused variable 'x' [-Wunused-variable],"WEEK5\error_collection\sample_programs\type_mismatch_11.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_11.cpp:8:13: error: invalid conversion from 'void*' to 'int' [-fpermissive]
     int y = ptr;  // Assigning void pointer to int
             ^~~
WEEK5\error_collection\sample_programs\type_mismatch_11.cpp:7:9: warning: unused variable 'x' [-Wunused-variable]
     int x = 10;
         ^"
type_mismatch_12.cpp,Type Mismatch,8,9,error,cannot convert 'std::__cxx11::string {aka std::__cxx11::basic_string<char>}' to 'short int' in assignment,"WEEK5\error_collection\sample_programs\type_mismatch_12.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_12.cpp:8:9: error: cannot convert 'std::__cxx11::string {aka std::__cxx11::basic_string<char>}' to 'short int' in assignment
     s = text;  // Assigning string to short
         ^~~~"
type_mismatch_13.cpp,Type Mismatch,8,23,error,conversion from 'int' to non-scalar type 'std::__cxx11::string {aka std::__cxx11::basic_string<char>}' requested,"WEEK5\error_collection\sample_programs\type_mismatch_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_13.cpp:8:23: error: conversion from 'int' to non-scalar type 'std::__cxx11::string {aka std::__cxx11::basic_string<char>}' requested
     string result = x + y;  // Assigning int sum to string
                     ~~^~~"
type_mismatch_14.cpp,Type Mismatch,5,15,error,cannot convert 'const char*' to 'float' in initialization,"WEEK5\error_collection\sample_programs\type_mismatch_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_14.cpp:5:15: error: cannot convert 'const char*' to 'float' in initialization
     float f = ""hello"";  // string to float
               ^~~~~~~"
type_mismatch_15.cpp,Type Mismatch,6,15,error,invalid conversion from 'int' to 'char*' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_15.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_15.cpp:6:15: error: invalid conversion from 'int' to 'char*' [-fpermissive]
     char *p = x;   // int to pointer
               ^"
type_mismatch_16.cpp,Type Mismatch,6,9,error,cannot convert 'const char [5]' to 'int*' in assignment,"WEEK5\error_collection\sample_programs\type_mismatch_16.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_16.cpp:6:9: error: cannot convert 'const char [5]' to 'int*' in assignment
     p = ""text"";  // string literal to int pointer
         ^~~~~~"
type_mismatch_18.cpp,Type Mismatch,5,16,error,cannot convert 'const char*' to 'double' in initialization,"WEEK5\error_collection\sample_programs\type_mismatch_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_18.cpp:5:16: error: cannot convert 'const char*' to 'double' in initialization
     double d = ""3.14"";  // string to double
                ^~~~~~"
type_mismatch_20.cpp,Type Mismatch,6,11,error,incompatible types in assignment of 'int' to 'char [10]',"WEEK5\error_collection\sample_programs\type_mismatch_20.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_20.cpp:6:11: error: incompatible types in assignment of 'int' to 'char [10]'
     arr = 100;  // int to char array
           ^~~"
type_mismatch_21.cpp,Type Mismatch,6,9,error,invalid conversion from 'const char*' to 'long int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_21.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_21.cpp:6:9: error: invalid conversion from 'const char*' to 'long int' [-fpermissive]
     l = ""bignum"";  // string to long
         ^~~~~~~~"
type_mismatch_22.cpp,Type Mismatch,7,23,error,conversion from 'int' to non-scalar type 'std::__cxx11::string {aka std::__cxx11::basic_string<char>}' requested,"WEEK5\error_collection\sample_programs\type_mismatch_22.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_22.cpp:7:23: error: conversion from 'int' to non-scalar type 'std::__cxx11::string {aka std::__cxx11::basic_string<char>}' requested
     string result = x / y;  // int to string
                     ~~^~~"
type_mismatch_23.cpp,Type Mismatch,6,13,error,invalid conversion from 'void*' to 'int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_23.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_23.cpp:6:13: error: invalid conversion from 'void*' to 'int' [-fpermissive]
     int x = vp;  // void pointer to int
             ^~"
type_mismatch_24.cpp,Type Mismatch,6,16,error,cannot convert 'int*' to 'double' in initialization,"WEEK5\error_collection\sample_programs\type_mismatch_24.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_24.cpp:6:16: error: cannot convert 'int*' to 'double' in initialization
     double d = arr;  // array to double
                ^~~"
type_mismatch_25.cpp,Type Mismatch,6,15,error,invalid conversion from 'char*' to 'int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_25.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_25.cpp:6:15: error: invalid conversion from 'char*' to 'int' [-fpermissive]
     int num = cp;  // char pointer to int
               ^~"
type_mismatch_26.cpp,Type Mismatch,7,13,error,cannot convert 'std::__cxx11::string {aka std::__cxx11::basic_string<char>}' to 'int' in initialization,"WEEK5\error_collection\sample_programs\type_mismatch_26.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_26.cpp:7:13: error: cannot convert 'std::__cxx11::string {aka std::__cxx11::basic_string<char>}' to 'int' in initialization
     int n = name;  // string to int
             ^~~~"
type_mismatch_27.cpp,Type Mismatch,6,9,error,cannot convert 'const char [3]' to 'float' in assignment,"WEEK5\error_collection\sample_programs\type_mismatch_27.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_27.cpp:6:9: error: cannot convert 'const char [3]' to 'float' in assignment
     f = ""pi"";  // string to float
         ^~~~"
type_mismatch_28.cpp,Type Mismatch,6,9,error,invalid conversion from 'const char*' to 'short int' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_28.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_28.cpp:6:9: error: invalid conversion from 'const char*' to 'short int' [-fpermissive]
     s = ""short_string"";  // string to short
         ^~~~~~~~~~~~~~"
type_mismatch_29.cpp,Type Mismatch,6,15,error,invalid conversion from 'int' to 'char*' [-fpermissive],"WEEK5\error_collection\sample_programs\type_mismatch_29.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_29.cpp:6:15: error: invalid conversion from 'int' to 'char*' [-fpermissive]
     char *c = x;  // int to char pointer
               ^"
type_mismatch_3.cpp,Type Mismatch,7,11,error,incompatible types in assignment of 'int' to 'int [5]',"WEEK5\error_collection\sample_programs\type_mismatch_3.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\type_mismatch_3.cpp:7:11: error: incompatible types in assignment of 'int' to 'int [5]'
     arr = 10;  // Assigning int to array
           ^~"
